item_code,cluster_l1,cluster_l2,cluster_combined,description
4806033302939,0,0,0_0,RM PARACETAMOL 125MG SUPPOSITORY
4806033304131,-1,-1,-1_-1,RM MEFENAMIC ACID 500MG TAB
4806033304551,0,1,0_1,RM LOSARITE (LOSARTAN POTASSIUM) 50MG TAB
4806033305480,-1,-1,-1_-1,RM LOSARTAN 50MG TAB
4806033305497,0,0,0_0,RM LOSARTAN 100MG TAB
4806033305817,0,0,0_0,RM ROSUVASTATIN 10MG TAB
4806033305824,0,1,0_1,RM ROSUVASTATIN 20MG TAB
4806033306081,0,1,0_1,RM TRIMETAZIDINE 35MG TAB
4806033307392,-1,-1,-1_-1,RM LOSARTAN 50MG TAB
4806033307941,-1,-1,-1_-1,RM AZITHROMYCIN DIHYDRATE 500MG TAB
4806033309266,-1,-1,-1_-1,RM SITAGLIPTIN 50MG TAB
4806033309273,0,1,0_1,RM SITAGLIPTIN 100MG TAB
4806033309778,-1,-1,-1_-1,RM AMLODIPINE 5MG
4806033310569,0,0,0_0,RM CETIRIZINE DIHYDROCHLORIDE 10MG TAB
4806033313485,0,0,0_0,RM DIOSMIN+HESPERIDIN 450MG/50MG TAB
4806035205207,-1,-1,-1_-1,#EXP2027-01-30
4806035208246,-1,-1,-1_-1,SELCEE (ASCORBIC ACID) 500MG
4806035210270,0,1,0_1,TORVASTATIN 20MG TAB
4806035211581,-1,-1,-1_-1,FENOCARE (FENOFIBRATE) 200MG CAP
4806037100012,0,1,0_1,IRBEQ 300 (IRBESARTAN) 300MG TAB
4806037100029,0,1,0_1,IRBEQ 150 (IRBESARTAN) 150MG TAB
4806037100272,0,1,0_1,ROZATIN-5 (ROSUVASTATIN) 5MG FC TAB
4806037100289,-1,-1,-1_-1,ROZATIN-10 (ROSUVASTATIN) 10MG FC TAB
4806037100296,-1,-1,-1_-1,ROZATIN-20 FC TAB
4806037100449,-1,-1,-1_-1,SUPRAPHIL (CEFIXIME) 200MG TAB
4806037100845,0,1,0_1,CLARITOL ( CLARITHROMYCIN) 500MG TAB
4806037101361,0,0,0_0,EMICOX (CELECOXIB) 400MG TAB 100&#039;S
4806037101873,-1,-1,-1_-1,ACETYPHIL (ACETYLCYSTEINE) 600MG SACHET
4806037102085,0,2,0_2,SURE-GUARD PREGNANCY TEST
4806037102092,0,0,0_0,CLAVXICURE (CO-AMOXICLAV) 457MG/5ML 70ML SUSP
4806037104461,0,1,0_1,CLAVXICURE (CO-AMOXICLAV) 625MG
4806037104768,-1,-1,-1_-1,AEPOTIN ( EPOETIN ALFA ) 400IU/ML SOLUTION
4806319103701,0,1,0_1,PHAREX VITAMIN (VITAMIN B1+B6+B12) TAB
4806501130019,0,0,0_0,PEDIAFORTAN AS SYR 60ML
4806501130095,0,2,0_2,MUCOBRON FORTE CAP
4806501130125,-1,-1,-1_-1,MEDIFORTAN-AS (MULTIVITAMINS + BUCLIZINE HCI ) CAP
4806501130156,0,1,0_1,MEDIFORTAN CAP
4806501131016,0,0,0_0,PEDIAFORTAN AS SYR 120ML
4806501132013,0,0,0_0,PEDIAFORTAN AS SYR 250ML
4806501170398,0,0,0_0,COLVAN 12.5MG/0.5MG/5ML SYR 60ML
4806501283111,0,0,0_0,WHITE FLOWER1 20ML
4806501283128,0,0,0_0,WHITE FLOWER2 10ML
4806501283135,0,2,0_2,WHITE FLOWER C#3 5ML
4806501283142,0,2,0_2,WHITE FLOWER C#4 2.5ML
4806501283159,0,2,0_2,WHITE FLOWER AC#5 1.5ML
4806501596242,-1,-1,-1_-1,ANMUM MATERNA CHOCO 375G
4806501596921,0,0,0_0,ANMUM MATERNA PLAIN 800G
4806501599755,0,0,0_0,ANMUM MATERNA LITE 10 SACHETS
4806501890715,0,0,0_0,ANEROID SPHYGMO W/ STET (BLUE CROSS
4806501898889,0,0,0_0,BLUE CROSS PREG TEST DELUXE URINE
4806502160541,0,0,0_0,SANICARE COTTON BUDS 400 STEM
4806502161234,-1,-1,-1_-1,SANICARE BABY WIPES 15 SHEETS
4806502161241,0,2,0_2,SANICARE BABY WIPES 80 SHEETS
4806502163849,0,2,0_2,SANICARE CLEANSING WIPES - ALOE 35+5 SH FREE
4806502163924,0,0,0_0,SANICARE CLEANSING WIPES - LAVENDER 35+5 SHEETS
4806502163931,0,0,0_0,SANICARE CLEANSING WIPES - LAVENDER 80 SHEETS
4806502163979,0,2,0_2,SANICARE PLAYTIME WIPES - CRISP CUCUMBER 35SHEETS
4806502163986,0,2,0_2,SANICARE PLAYTIME WIPES - CRISP CUCUMBER 80SHEETS
4806502164044,0,0,0_0,SANICARE BAMBOO WIPES 25&#039;S
4806502168585,0,0,0_0,FEMME SANITARY NAPKINS W/ WINGS REGULAR
4806502168592,0,0,0_0,FEMME SANITARY NAPKINS W/ WINGS MAXI ALL NIGHT
4806502168608,0,0,0_0,FEMME PANTY LINER ULTRA THIN 20&#039;S
4806502169353,0,0,0_0,SANICARE COTTON PADS 60&#039;S
4806502350034,0,0,0_0,SANICARE COTTON BUDS 200 STEM
4806502350072,0,2,0_2,SANICARE COTTON BALLS 150s
4806502350096,0,2,0_2,SANICARE COTTON ROLLS 10G
4806502350119,0,0,0_0,SANICARE COTTON ROLLS 45G
4806502350126,0,2,0_2,B.T. TISYU 4&#039;S 400SH 2P
4806502350164,0,0,0_0,B.T. TISYU 12&#039;S 400SH 2P
4806502350171,0,0,0_0,SANICARE COTTON BUDS 200 STEM CAN
4806502350546,0,0,0_0,SANICARE ECOLAYER 12 ROLLS 3 PLY
4806502351642,0,0,0_0,SANICARE FT ECONO BOX 140P 3PLY
4806502351901,-1,-1,-1_-1,SANICARE BATHROOM TISSUE 1s
4806502352380,0,2,0_2,SANICARE CLEANSING WIPES - ALOE 80 SHEETS
4806502352397,0,2,0_2,SANICARE CLEANSING WIPES - ALOE 15 SHEETS
4806502352588,-1,-1,-1_-1,FEMME FACIAL TISSUE UNSCENTED
4806502358672,0,2,0_2,SANICARE ECOLAYERS BATHROOM TISSUE 3PLY 4s
4806502359624,0,1,0_1,SANICARE KT REGULAR TWIN 2&#039;S
4806502359914,0,2,0_2,FEMME INTERFOLDED PAPER TOWEL 1PLY
4806502360330,0,0,0_0,K-LYTE (POTASSIUM CHLORIDE) 600MG TAB 100&#039;S
4806502850008,-1,-1,-1_-1,SYMDEX D TAB
4806502850015,0,0,0_0,SYMDEX D FORTE TAB
4806502850022,0,0,0_0,SYMDEX D 60ML SYR
4806503121213,0,0,0_0,OSCIVIT (CALCIUM CARBONATE + VIT D3
4806503121336,0,1,0_1,DIABEATS (GLIMEPERIDE) 2MG TAB
4806503122197,0,0,0_0,SQCEF (CEFUROXIME) 250MG/5ML 50ML SUSP
4806503124443,0,0,0_0,SQFEN (IBUPROFEN) 200MG/5ML 60ML SUSP
4806503129271,0,0,0_0,NASALIN (SODIUM CHLORIDE) 6.5MG/ML 30ML NASAL SPRAY
4806503650065,0,0,0_0,TRIANON MELATONIN 3MG CAP
4806503650263,0,2,0_2,SLEEPWELL (MELATONIN) 3MG CAP
4806504086139,0,0,0_0,FORALIVIT (FERROUS+ FOLIC ACID+ VIT B COMPLEX) CAP
4806504260614,-1,-1,-1_-1,APPEVIT (BUCLIZINE HCL+B-COMPLEX+IRON) CAP
4806504260638,0,2,0_2,APPEVIT 60ML SYRUP
4806504261390,0,1,0_1,BIOFOLIC (FOLIC ACID) 5MG CAP
4806504261499,-1,-1,-1_-1,APPEMIN (MULTIVITAMINS+MINERALS+BUCLIZINE) 120ML
4806504265114,0,2,0_2,FLACERANT (ALUMINUM HYDROXIDE MAGNESIUM HYDROXIDE SIMETHICONE) 120ML
4806504269808,-1,-1,-1_-1,APPEVIT 120ML SYR
4806504269921,0,0,0_0,PREND (PREDNISONE) 20MG TAB
4806504269952,0,1,0_1,RENALEAF (SAMBONG) 500MG TAB
4806504269976,0,0,0_0,CEFAR (CEFACLOR) 50MG/ML 10ML SUSP
4806504652587,0,1,0_1,ALANERV 920MG CAP
4806504653065,-1,-1,-1_-1,RENALOG (KETOANALOGUE+AMINO ACIDS) FC TAB
4806504653164,0,1,0_1,RENAKULT CAP(PROBIOTIC
4806504653348,-1,-1,-1_-1,CORVELAM 800MG (SEVELAMER CARBONATE) TAB
4806504653447,0,0,0_0,TELMIRIN 40 (TELMISARTAN) 40MG TAB
4806504654802,0,1,0_1,QUATROFOL (METHYLTETRAHYDROFOLIC ACID) CAPS
4806504656479,-1,-1,-1_-1,VESSEL DUE-F 250 LSU (SULODEXIDE
4806504850075,0,1,0_1,ZANIDIP (LERCANIDIPINE) 10MG TAB
4806504850129,0,1,0_1,ZANIDIP TAB 20MG
4806504850136,0,0,0_0,HIDRASEC 100MG CAP
4806504850150,0,0,0_0,HIDRASEC (RACECADOTRIL) POWDER 30MG SAC 30&#039;s
4806505140137,-1,-1,-1_-1,CALCIGARD-5 (NIFEDIPINE) 5MG SOFTGEL CAP
4806505140526,0,1,0_1,PROLOL (METOPROLOL TARTRATE) 100MG TAB
4806505140533,0,1,0_1,ZIMVAST (SIMVASTATIN) 10MG TAB
4806505140540,0,1,0_1,ZIMVAST (SIMVASTATIN) 20MG TAB
4806505140571,0,1,0_1,SAVERMOX 500MG CAP
4806505140700,0,0,0_0,RIZINE (CINNARIZINE) 25MG TAB
4806505140830,0,1,0_1,MUCOFLEM (CARBOCISTEINE) 500MG CAP
4806505140854,0,1,0_1,ZIMVAST 40MG TAB
4806505141240,0,0,0_0,METO (METOCLOPRAMIDE) 10MG TAB
4806505141295,0,1,0_1,URISOL (ALLOPURINOL) 100MG TAB
4806505141387,-1,-1,-1_-1,FORMET (METFORMIN) 500MG TAB
4806505142001,0,0,0_0,CENVERT (BETAHISTINE) 16MG
4806505142124,-1,-1,-1_-1,FERRICORE (FERROUS SULFATE) 325MG TAB
4806505142285,0,0,0_0,CENVERT (BETAHISTINE) 8MG
4806505142582,0,1,0_1,CELECOX (CELECOXIB) 200MG
4806505182137,0,0,0_0,NOVOFINE 30G 8MM NEEDLE (STERILE) 100&#039;S
4806505341015,0,1,0_1,MORIAMIN FORTE (VITAMINS + MINERALS) CAP
4806505341084,0,1,0_1,NASATHERA (PHENYLPROPANOLAMINE HCL + PARACETAMOL) CAP
4806505751395,0,0,0_0,CALMODIN (ZINC OXIDE/CALAMINE) 160MG/50MG 10G CREAM
4806505751944,0,0,0_0,OPTHEX (LUTEIN/ZEAXANTHIN) 30MG/GM CAP
4806505754488,-1,-1,-1_-1,PRED 20 (PREDNISOLONE) 60ML
4806505754761,0,1,0_1,ZINDAL 300 (CLINDAMYCIN) 300MG CAP
4806505755218,0,0,0_0,PROX-S ( SALBUTAMOL) 60ML SYRUP
4806505757281,0,0,0_0,PROX-S ( SALBUTAMOL) 120ML SYRUP
4806505757533,0,0,0_0,PRED 10 (PREDNISONE) 10MG/5ML 60ML SUSP
4806505758158,0,1,0_1,PRED 5 (PREDNISONE) 5MG TAB
4806505758561,0,1,0_1,PRED (PREDNISOLONE) 20MG TAB
4806505758622,0,0,0_0,KLIX SYR 120ML
4806505759377,0,1,0_1,DOSTAN (TRANEXAMIC ACID) 500MG TAB
4806506311079,0,2,0_2,SISTERS SULIT SAVINGS PACK
4806506313134,0,0,0_0,SISTERS OVERNIGHT PROCTECTION PACK
4806506315428,0,0,0_0,LAMPEIN JUMBO PACK L 54s
4806506315435,0,0,0_0,LAMPEIN JUMBO PACK XL 48s
4806506315541,0,0,0_0,LAMPEIN BABY PANT L 15s
4806506318832,0,2,0_2,SISTERS DAY MAXI 8+1 W/ WINGS
4806506318856,0,2,0_2,SISTERS NIGHT PLUS 8&#039;S W/ WINGS
4806506318863,0,2,0_2,SISTERS NIGHT PLUS 8+1 W/ WINGS
4806506318870,0,2,0_2,SISTERS PANTYLINER BLUE 8S
4806506318900,0,2,0_2,SISTERS OVERNIGHT DRY 4+1 W/ WINGS
4806506318917,0,0,0_0,SISTERS PANTYLINER 20+2
4806506318931,0,2,0_2,SISTERS PANTYLINER PINK 8&#039;S
4806506318955,0,2,0_2,SISTERS DAY MAXI NO WINGS
4806506319051,0,0,0_0,SUPER TWINS BABY PANTS M 8S
4806506319068,0,0,0_0,SUPER TWINS BABY PANTS L 8S
4806506319150,0,0,0_0,SUPER TWINS BABY PANTS L 22+2
4806506319358,0,0,0_0,LAMPEIN XXL 4s
4806506319716,0,0,0_0,LAMPEIN S 4S
4806506319723,0,0,0_0,LAMPEIN M 4S
4806506319730,0,0,0_0,LAMPEIN L 4S
4806506319747,0,0,0_0,LAMPEIN XL 4S
4806506740022,0,0,0_0,ORAHEX REGULAR 120ML
4806506749223,0,0,0_0,ORAHEX ALCOHOL FREE 120ML
4806507310606,0,0,0_0,MIDOL 200MG TAB
4806507831057,0,0,0_0,SILKA ORANGE PAPAYA WHITENING LOTION 50ML
4806507831064,0,0,0_0,SILKA ORANGE PAPAYA WHITENING LOTION 100ML
4806507831088,0,0,0_0,SILKA ORANGE PAPAYA SOAP 135G
4806507831521,0,0,0_0,SILKA GREEN PAPAYA SOAP 90G
4806507831538,0,0,0_0,SILKA GREEN PAPAYA SOAP 135G
4806507831545,0,0,0_0,SILKA GREEN PAPAYA LOT 50ML
4806507831552,0,0,0_0,SILKA GREEN PAPAYA LOT 100ML
4806507832214,0,0,0_0,SILKA GREEN PAPAYA SOAP 65G
4806507832481,0,0,0_0,SILKA ORANGE PAPAYA SOAP 65G
4806508320062,0,0,0_0,CETAMID (ACETAZOLAMIDE) 250MG TAB
4806508321205,0,1,0_1,CURAFEN (DICLOFENAC SODIUM) 100MG FC TAB
4806508321885,0,0,0_0,K-LYTE (POTASSIUM CHLORIDE) 600MG TAB
4806508322066,0,0,0_0,"AFUNGINAL (NYSTATIN) 100,000 UNITS/ML 30ML"
4806508329263,0,0,0_0,EUROLAC (KETOROLAC) 10MG TAB
4806508329355,0,1,0_1,NORMANAL 450MG/50MG TAB
4806508830318,0,1,0_1,ASTEROL (PROPANOLOL HYDROCHLORIDE) 40MG TAB
4806508841536,0,0,0_0,ALKALINSE (POTASSIUM CITRATE) 1.08G (10MEQ) TAB
4806509690539,0,0,0_0,JIMM&#039;S 5 IN 1 COFFEE 21G
4806509690607,0,2,0_2,JIMM&#039;S 7IN1 COFFEE MIX
4806509690829,0,0,0_0,JIMM&#039;S 5 IN 1 COFFEE MIX SUGAR FREE
4806510138204,0,0,0_0,TOBRA-V OPTHA SOL&#039;N 5ML 3%
4806510461838,-1,-1,-1_-1,MOSEGOR VITA SYR 60ML
4806510660644,0,0,0_0,CIMEX 25MG/5ML 50ML SUSP
4806510660651,0,0,0_0,CIMEX 125MG/5ML 50ML SUSP
4806510661696,0,0,0_0,SORBIFER DURULES TAB
4806510662273,0,1,0_1,FURIC (FEBUXOSTAT) 40MG TAB
4806510662617,-1,-1,-1_-1,PREGMAX M-75 (PREGABALIN+METHYLCOBALAMIN) 75MG/750MCG CAP
4806510663515,0,0,0_0,CALVIT (CALCIUM + VITAMIN D) TAB
4806510664055,-1,-1,-1_-1,CALVIT GOLD (CHOLECALCIFEROL + CALCIUM) FC TAB
4806510690030,0,0,0_0,CHERIFER SYRUP(MULTIVITAMINS) 120ML
4806510690054,0,0,0_0,CHERIFER FORTE 120ML
4806510690061,0,0,0_0,CHERIFER FORTE 240ML
4806510690160,0,0,0_0,NATALAC CAP
4806510690306,0,1,0_1,CHERIFER PGM W/ ZINC CAP 30&#039;S
4806510690313,0,1,0_1,CHERIFER PGM W/ ZINC CAP 100&#039;S
4806510690337,2,0,2_0,CHERIFER IMMUNOMAX SYR 120ML
4806510690344,0,0,0_0,CHERIFER FORTE W/ZINC 120ML
4806510690351,0,0,0_0,CHERIFER FORTE W/ZINC 240ML
4806510690566,0,0,0_0,PEDZINC PLUS DROPS 30ML
4806510690573,0,0,0_0,PEDZINC PLUS SY 120ML
4806510690580,0,0,0_0,PEDZINC PLUS SYR 240ML
4806510690672,0,0,0_0,IMMUNOMAX FORTE 30MG CAP
4806510699033,0,0,0_0,PEDCEE 120ML
4806510960010,-1,-1,-1_-1,CHLORVYTOL SYRUP 120ML
4806510960416,-1,-1,-1_-1,CHLORVYTOL 30ML DROPS
4806510960539,-1,-1,-1_-1,GAVINDEX FORTE (THIAMINE MONONITRATE VIT B1+PYRIDOXINE HCL VIT B6+CYANOCOBALAMIN VIT B12) CAP
4806511171095,0,1,0_1,EPERISONE HCL (PERISPA) 50MG
4806511300273,0,0,0_0,HOVICOR (HYDROCORTISONE) CREAM 15G
4806511300327,0,1,0_1,ZEBET (GLICLAZIDE) 80MG TAB
4806511301393,-1,-1,-1_-1,TOCOVID VANILLA POWDER DRINK 850G
4806511593262,0,0,0_0,IRUDEN (PHENYLEPHRINE HCL BROMPHENIRAMINE MALEATE) 12.5MG/4MG
4806511594009,0,1,0_1,TRIFOCID (DICLOFENAC) 50MG
4806511990665,0,0,0_0,PEDIAZITH (AZITHROMYCIN) 200MH/5ML SUSP 15ML
4806512100025,0,0,0_0,ENER-A PLUS (MULTIVITAMINS) 60ML SYR
4806512100032,0,0,0_0,ENER-A PLUS (MULTIVITAMINS) 120ML SYR
4806512100070,0,0,0_0,ENERAPLUS DROPS (MULTIVITAMINS/ZINC/TAURINE) 15ML
4806512100087,0,0,0_0,ENERAPLUS DROPS (MULTIVITAMINS/ZINC/TAURINE) 30ML
4806512120023,0,0,0_0,FOSKINA 2% W/W (2G/100G) TOPICAL OINTMENT 15G
4806512120054,0,0,0_0,FOSKINA 2% W/W (2G/100G) TOPICAL OINTMENT
4806512120146,0,0,0_0,PECOF SYRUP 100ML
4806512120160,0,0,0_0,#EXP2025-04-30
4806512120184,0,0,0_0,CANDIVA 10MG/G (1%W/W) CREAM
4806512120535,0,0,0_0,FOSKINA B (MUPIROCIN+BETAMETHASONE) 20MG/500MCG 5G
4806512430016,0,0,0_0,PAU LINIMENT 30ML
4806512430023,0,1,0_1,PAU D&#039; ARCO CAP
4806512430856,0,0,0_0,PAU MASAJE CLASSIC 60ML
4806512431440,0,0,0_0,PAU MASAJE PEPPERMINT 60ML
4806512431457,0,0,0_0,PAU MASAJE FLORAL 60ML
4806512431860,0,0,0_0,PAU MASAJE ORANGE 60ML
4806513103018,0,0,0_0,HAILEY TAWAS SOFT & SCENTED
4806513103353,0,0,0_0,HAILEY TAWAS UNSCENTED
4806513450020,0,0,0_0,CELSUS POLYMYXIN B SULFATE+NEOMYCIN EYE DROPS
4806513450068,0,0,0_0,CELSUS PREDNISOLONE ACETATE 1% OPTHA DROPS 5ML
4806513450075,0,0,0_0,CELSUS TIMOLOL MALEATE .05% 5ML EYE DROPS
4806513450136,0,0,0_0,CELSUS OFLOXACIN 3MG/ML 5ML
4806513450174,0,0,0_0,CELSUS DEXTRAN 70 HYDROXYPROPYL METHYLCELLULOSE 10ML
4806513450228,0,0,0_0,CELSUS HYPROMELLOSE ADENOSINE TRIPHOSPHATE OPTHA DROPS 10ML
4806513450273,0,0,0_0,CELSUS LATANOPROST 50MCG/ML (0.005% W/V
4806513450297,0,0,0_0,"CELSUS NEOMYCIN+GRAMICIDIN+NYSTATIN+TRIAMCINOLONE ACETONIDE 2.5MG/.25MG/100,000UNITS/1MG PER ML 5ML"
4806513681165,0,0,0_0,SPORK
4806513980091,0,1,0_1,CIPROFLOX (CIPROFLOXACIN HCL) 500MG TAB
4806513980114,0,2,0_2,FLAMACOX (CELECOXIB) 200MG CAP
4806513980138,0,1,0_1,VERTROL (BETAHISTINE HYDROCHLORIDE) 16MG TAB
4806513980336,0,0,0_0,PANTOVIC (PANTOPRAZOLE) 40MG EC TAB
4806514620026,-1,-1,-1_-1,TAPDIN 5MG TAB
4806514620057,0,1,0_1,TAPDIN (METHIMAZOLE) 20MG TAB
4806514630209,-1,-1,-1_-1,TOZAM (LOSARTAN + AMLODIPINE) 50MG/5MG FC TAB
4806514633576,0,0,0_0,PANTOR 40MG (PANTOPRAZOLE SODIUM) TAB
4806515030428,0,1,0_1,DYNA AMLODIPINE 10MG
4806516010108,0,1,0_1,DIUZID (HYDROCHLOROTHIAZIDE) 12.5MG
4806516010450,0,1,0_1,WILOPRES (LOSARTAN) 50MG
4806516030199,0,0,0_0,BETADINE THROAT SPRAY 50ML
4806516030540,0,0,0_0,BETADINE NASAL SPRAY 20ML
4806516030700,-1,-1,-1_-1,STELIX ( MONTELUKAST + LEVOCETIRIZINE DIHYDROCHLORIDE) 10MG/5MG
4806516031486,0,0,0_0,BETADINE WOUND 25ML
4806516400756,0,0,0_0,PROPAN SYR 120ML
4806516400978,0,0,0_0,PROPAN TLC 60ML SYRUP
4806516400985,0,0,0_0,PROPAN SYR TLC 120ML
4806516400992,0,0,0_0,PROPAN TLC 250ML
4806517040388,0,0,0_0,KNICK KNACKS CHOCO SMALL
4806517042061,0,0,0_0,GOYA BAR CREAM WHITE 30G
4806517042238,0,0,0_0,GOYA COOKIES & CREAM 30G
4806517043709,0,0,0_0,GOYA BAR CREAM WHITE 12G
4806517213096,0,0,0_0,AFICIONADO COOL FANCY RED 55ML
4806517242362,0,1,0_1,FOLART CAP
4806517440188,0,0,0_0,FERLETTE (MULTIVITAMINS) CAP
4806517790023,0,1,0_1,KENZAR (LOSARTAN POTASSIUM) 50MG FC TAB
4806517790047,0,0,0_0,ULTIMA CAP 10s
4806517790054,0,1,0_1,PROVASC 5 (AMLODIPINE BESILATE) 5MG TAB
4806517790061,-1,-1,-1_-1,PROVASC 10 (AMLODIPINE BESILATE) 10MG TAB
4806517790115,0,0,0_0,PROSEC (OMEPRAZOLE) 20MG CAP
4806517790122,0,1,0_1,CARDIPRES (CARVEDILOL) 25MG FC TAB
4806517790139,0,1,0_1,CLOVIX (CLOPIDOGREL) 75MG FC TAB
4806517790146,0,0,0_0,PPAR (PIOGLITAZONE HYDROCHLORIDE) 30MG TAB
4806517790153,0,1,0_1,KENZAR PLUS (LOSARTAN POTASSIUM + HYDROCHLOROTHIAZIDE) 50MG/12.5MG FC TAB
4806517790160,0,2,0_2,OMNIVOX (LEVOFLOXACIN) 500MG TAB
4806517790177,0,1,0_1,OMEGA GOLD CAP
4806517790191,0,1,0_1,ZINOF 200 (FENOFIBRATE) 200MG CAP
4806517790207,0,1,0_1,GLIMESYN (GLIMEPIRIDE) 2MG TAB
4806517790214,-1,-1,-1_-1,TMZ-MR (TRIMETAZIDINE HCL) 35MG TAB
4806517790221,0,0,0_0,TENORVAS (ATENOLOL) 50MG FC TAB
4806517790238,0,2,0_2,CETADOL (PARACETAMOL + TRAMADOL HCL) 325MG/37.5MG FC TAB
4806517790252,-1,-1,-1_-1,ICOX (CELCOXIB) 200MG CAP
4806517790276,0,1,0_1,ITORVAZ 40 (ATORVASTATIN) 40MG FC TAB
4806517790313,-1,-1,-1_-1,CARDIPRES (CARVEDILOL) 12.5MG FC TAB
4806517790375,0,1,0_1,ANTAXID (PANTAPRAZOLE) 40MG TAB
4806517790382,0,1,0_1,VIRBEZ (IRBESARTAN) 150MG TAB
4806517790429,0,1,0_1,NORMAX (METFORMIN HYDROCHLORIDE) 500MG ER TAB
4806517790436,0,0,0_0,BESPRIN (ASPIRIN) 100MG TAB
4806517790443,0,1,0_1,VIRBEZ (IRBESARTAN) 300MG TAB
4806517790450,0,2,0_2,NUVERT (BETAHISTINE HCL) 16MG FC TAB
4806517790467,-1,-1,-1_-1,TELDRA (TELMISARTAN) 40MG TAB
4806517790474,0,1,0_1,TELDRA (TELMISARTAN) 80MG TAB
4806517790504,0,0,0_0,#EXP2025-03-31
4806517790528,-1,-1,-1_-1,LUSTATIN 10 (ROSUVASTATIN CALCIUM) 10MG TAB
4806517790542,0,1,0_1,VEZTENOR (AMLODIPINE BESILATE + LOSARTAN POTASSIUM) 5MG/50MG FC TAB
4806517790566,-1,-1,-1_-1,PRONERV (VITAMIN B COMPLEX) CAP
4806517790580,-1,-1,-1_-1,ITORVAZ 20 (ATORVASTATIN) 20MG FC TAB
4806517790597,-1,-1,-1_-1,SPIROFAR (SPIRONOLACTONE) 25MG TAB
4806517790627,-1,-1,-1_-1,LUSTATIN 20 (ROSUVASTATIN CALCIUM) 20MG TAB
4806517790634,0,0,0_0,BIOPRO PROBIOTIC SACHET
4806517790672,0,1,0_1,SUCRANORM (METFORMIN) 850MG TAB
4806517790702,0,0,0_0,REZPIRA (SALMETEROL XINAFOATE FLUTICASONE PROPIONATE) 25MCG/250MCG
4806517790733,-1,-1,-1_-1,CITIFAR (CITICOLINE) 500MG TAB
4806517790788,0,2,0_2,FLEMISTEN (ACETYLCYSTEINE) 600MG SAC
4806517790795,-1,-1,-1_-1,ZITHROMIN (AZITHROMYCIN DIHYDRATE) 500MG TAB
4806517790801,0,2,0_2,PHILCET (LEVOCETIRIZINE) 5MG TAB
4806517790955,-1,-1,-1_-1,GOUTER (COLCHICINE) 500MG TAB
4806517791044,-1,-1,-1_-1,ZILTRAN-E (SILYMARIN 200MG + VITAMIN E 18.77 IU) CAP
4806517791082,0,1,0_1,PHILCET PLUS (MONTELUKAST/LEVOCETIRIZINE) 10MG/5MG TAB
4806517791099,-1,-1,-1_-1,CLOVIXA (CLOPIDOGREL BISULFATE) 75MG TAB
4806517791105,-1,-1,-1_-1,FIXBACT (CEFIXIME) 200MG TAB
4806517791112,0,1,0_1,VIRBEZ (IRBESARTAN) 300MG TAB
4806517952452,0,0,0_0,5% DEXTROSE IN 0.3% SODIUM CHLORIDE SOLUTION IV INFU
4806518611440,0,1,0_1,ANZAR (LOSARTAN POTASSIUM) 50MG TAB
4806518611792,0,0,0_0,SOFINOX (SODIUM FUSIDATE) 20MG/G 5G CREAM
4806518661209,0,1,0_1,KETESSE (DEXKETOPROFEN) 25MG TAB
4806518661223,0,1,0_1,SPASMOMEN 40MG TAB
4806518661230,0,1,0_1,NEBILET 5MG TAB
4806518661377,0,2,0_2,BILAXTEN (BILASTINE) 20MG TAB
4806518661384,0,0,0_0,OTOSOL (DOCUSONATE NA) .5% EAR DROPS 10ML
4806518661544,0,0,0_0,BILAXTEN 10MG TAB
4806518900056,0,1,0_1,ATC FISH OIL 100MG
4806518900247,0,1,0_1,ATC FISH OIL 1000MG (30&#039;S) PER PC
4806518900391,0,1,0_1,ROBUST 550MG TAB 2s
4806518900773,0,0,0_0,ROBUST EXTREME 400MG TAB 2s
4806518920054,0,0,0_0,FASTUM GEL 30G
4806518920061,0,0,0_0,FASTUM (KETOPROFEN) 50G GEL
4806518970202,0,1,0_1,NORMIX (RIFAXIMIN) 200MG FCT
4806518970233,0,0,0_0,ESPAZOL 40MG EC TAB
4806518970387,0,1,0_1,DOMILIUM 10MG TAB -011-30
4806518970462,0,1,0_1,HEPATEK (CARNITINE OROTATE+SILYMARIN+VIT B+ZINC) CAP
4806518970615,-1,-1,-1_-1,AMINOLOG (KETOANALOGUES+ESSENTIAL AMINO ACIDS) FC TAB
4806519150931,0,0,0_0,FAYE (CYPROTERONE ACETATE/ ETHYNILESTRADIOL) 2MG/35MCG TAB
4806519380079,0,0,0_0,ANALMIN 500MG CAP
4806519380444,0,1,0_1,FLOSICRON (CIPROFLOXACIN) 500MG
4806519383537,0,1,0_1,AUROHEX (MONTELUKAST SODIUM ) 5MG TAB
4806519386057,0,0,0_0,VALERI (BETAMETHASONE) 1MG/G (0.1%W/W) TOPICAL CREAM
4806519880364,0,1,0_1,MUCOPROTEC 100MG FC TAB
4806520080319,0,0,0_0,FORAIR-125 25MCG/125MCG 120 ACT
4806520080326,0,0,0_0,FORAIR 250MCG
4806520080623,0,0,0_0,ALFATAM (TAMSULOSIN HYDROCHLORIDE) 400MCG CAP
4806520080739,0,1,0_1,IRBEZYD (IRBESARTAN) 150MG
4806520080753,-1,-1,-1_-1,IRBEZYD (IRBESARTAN) 300MG
4806520081040,0,1,0_1,ZYDUSATORVA (ATORVASTATIN) 20MG
