medicine,qty,sales,profit,discount,discount_pct,profit_margin,discount_efficiency
BIXOCOT (ETORICOXIB) 120MG,5.0,245.51999999999998,-29.48,0.4,0.16265452179570594,-12.007168458781363,12.499968750078125
ANTIOX(MEBENDAZOLE) 500MG,5.0,440.0,-51.7,0.4,0.09082652134423252,-11.75,12.499968750078125
ASMALINÂ® 2MG SYR 60ML,5.0,501.53999999999996,-106.50999999999999,0.4,0.07969079969717498,-21.2365912987997,12.499968750078125
FUNZELA (FLUCONAZOLE) 150MG TAB,5.0,3057.0,3057.0,0.4,0.013083011709295479,100.0,12.499968750078125
KOOL FEVER ADULT 2&#039;S,5.0,201.94,-12.120000000000001,0.4,0.19768706138183256,-6.0017827077349715,12.499968750078125
#EXP2026-06-30,5.0,31.6,31.6,0.4,1.25,100.0,12.499968750078125
WILKINS DISTILLED 500ML,4.0,66.24000000000001,5.3999999999999995,0.32,0.4807692307692308,8.152173913043477,12.49996093762207
PRONIVEL (ERYTHROPOETIN) 4000IU PFS,44.0,17600.0,-1000.0,3.6,0.020450362425867438,-5.681818181818182,12.222218827161436
ASFRENONSYR 2MG 60ML SYR,3.0,238.43,-5.59,0.25,0.10474275180157532,-2.3445036278991735,11.999952000192
HYZOL (OMEPRAZOLE) 40MG VIAL,7.0,739.32,428.52000000000004,0.6000000000000001,0.0810898475510866,57.96136990748255,11.666647222254626
FOLEY CATH FR 18,7.0,225.01000000000002,15.01,0.6000000000000001,0.26594565843712603,6.670814630460868,11.666647222254626
HAIROS (SPIRONOLACTONE) 25MG TAB,88.0,915.2,484.0,7.6000000000000005,0.8235804074555699,52.88461538461539,11.578945844875546
KARVIDOL 25MG TAB,77.0,467.49,263.44,6.800000000000001,1.4337219844398996,56.35200752957282,11.323527746540035
GIRAN-8 (CANDESARTAN) 8MG TAB,259.0,2382.7999999999997,1258.74,25.400000000000002,1.0547296736151486,52.82608695652174,10.19684999225
DYPOTIN 4000IU/ML IV/SC,32.0,14080.0,1280.0,3.2,0.022722108611679163,9.090909090909092,9.999996875000976
AMVASC BE (AMLODIPINE) TAB 10MG,10.0,298.49,-40.71,1.0,0.33390096497378874,-13.638647860899864,9.999990000010001
CEASCOL (CARBOCISTEINE) 125MG 60ML,7.0,243.0,120.75,0.7000000000000001,0.2872384078785392,49.691358024691354,9.99998571430612
IMMUNPRO 500MG/10MG TAB 7+1,6.0,286.8,-42.24,0.6000000000000001,0.20876826722338207,-14.728033472803348,9.99998333336111
CANCARE IV CATH G20,4.0,80.0,32.0,0.4,0.4975124378109453,40.0,9.9999750000625
MYREX SYR 60ML,4.0,95.4,42.4,0.4,0.41753653444676403,44.44444444444444,9.9999750000625
VIVALYTE E-DRINK APPLE 250ML,4.0,160.51,-5.37,0.4,0.24858616617985213,-3.3455859448009475,9.9999750000625
SOLMUX (CARBOCISTEINE) 500MG CAP,4.0,35.2,-4.36,0.4,1.1235955056179776,-12.386363636363635,9.9999750000625
MOVELAX 3.3MG/5ML 120ML (LACTULOSE,4.0,1190.88,-185.32999999999998,0.4,0.03357732858773756,-15.562441219938194,9.9999750000625
PRADAXA (DABIGATRAN ETEXILATE) 150MG CAP,4.0,252.0,-33.88,0.4,0.15847860538827258,-13.444444444444445,9.9999750000625
SALINASE MAX (SODIUM CHLORIDE .65% + XYLITOL 2.5%) 30ML,4.0,369.98,-26.020000000000003,0.4,0.1079971920730061,-7.0328125844640255,9.9999750000625
COUXIN (AMBROXOL) 15MG/5ML SYR 60ML,4.0,117.0,70.0,0.4,0.34071550255536626,59.82905982905983,9.9999750000625
SINOCARE DIGITAL ARM BP MONITOR AXD-809,4.0,4860.0,1940.0,0.4,0.00822977532713357,39.91769547325103,9.9999750000625
MEOXICLAV-D5 (CO-AMOXICLAV) 457MG/5ML SUSP,3.0,693.9000000000001,288.9,0.30000000000000004,0.043215211754537596,41.63424124513618,9.999966666777777
HOVICOR (HYDROCORTISONE) CREAM 15G,3.0,562.5,292.5,0.30000000000000004,0.05330490405117272,52.0,9.999966666777777
BUTAMOL (SALBUTAMOL) 2MG/5ML SYR 60ML,3.0,68.47,4.1899999999999995,0.30000000000000004,0.43623673113276146,6.1194683803125445,9.999966666777777
MYREX (CETIRIZINE) 5MG/5ML 60ML SYR,2.0,104.4,68.4,0.2,0.19120458891013384,65.51724137931035,9.999950000249997
ZENOXIM (CEFUROXIME AXETIL) 500MG TAB,2.0,44.8,25.2,0.2,0.4444444444444444,56.25,9.999950000249997
ZYRIZ 5MG/5ML 60ML SYRUP,2.0,388.8,27.92,0.2,0.05141388174807199,7.181069958847737,9.999950000249997
VOLTAREN FTE TAB 50MG,2.0,48.58,-12.76,0.2,0.4100041000410004,-26.26595306710581,9.999950000249997
TUSERAN FORTE CAP,2.0,16.8,-2.06,0.2,1.1764705882352942,-12.261904761904761,9.999950000249997
TRIANON MELATONIN 3MG CAP,2.0,26.88,-5.12,0.2,0.7385524372230429,-19.04761904761905,9.999950000249997
BEWELL-C (ASCORBIC ACID) PPACK 5+1 CAP,2.0,46.4,-5.03,0.2,0.4291845493562232,-10.840517241379311,9.999950000249997
CALTRATE ADVANCE TAB 30s,2.0,420.8,-65.3,0.2,0.047505938242280284,-15.5180608365019,9.999950000249997
ASMACAIRE 2MG/5ML 60ML SYRUP,2.0,146.8,-0.04,0.2,0.1360544217687075,-0.02724795640326975,9.999950000249997
BD ULTRA FINE II INSULIN SYRINGE,2.0,31.79,8.57,0.2,0.6251953735542357,26.95816294432212,9.999950000249997
BEROCCA TAB 1&#039;S,2.0,35.6,-3.5,0.2,0.5586592178770949,-9.831460674157302,9.999950000249997
Z-LODIPEX (AMLODIPINE BESILATE) 10MG TAB,2.0,4.8,4.12,0.2,4.0,85.83333333333334,9.999950000249997
ALNIX PLUS (CETIRIZINE+PHENYLEPHRINE) 5MG 60ML SYR,2.0,514.62,-183.16,0.2,0.038848529583155274,-35.59131009288407,9.999950000249997
ALLERTA (LORATADINE) 10MG TAB 2+1 PACK,2.0,74.4,-9.67,0.2,0.2680965147453083,-12.99731182795699,9.999950000249997
PANTOR 40MG (PANTOPRAZOLE SODIUM) TAB,2.0,81.44,-22.9,0.2,0.2449779519843214,-28.118860510805497,9.999950000249997
"AFUNGINAL (NYSTATIN) 100,000 UNITS/ML 30ML",2.0,1061.12,-51.88,0.2,0.0188444578449478,-4.889173703256937,9.999950000249997
PULMODUAL (IPRATROPIUM SALBUTAMOL) 500MCG/2.5MG/2.5ML 20ML,2.0,257.6,-6.1,0.2,0.07757951900698215,-2.368012422360248,9.999950000249997
ANMUM MATERNA PLAIN 800G,2.0,1237.86,-188.46,0.2,0.016154305930245708,-15.224661916533375,9.999950000249997
FINAPROS (FINASTERIDE) 5MG FC TAB,2.0,20.43,9.03,0.2,0.9694619486185169,44.199706314243755,9.999950000249997
DUPHASTON(DYDROGESTERONE) 10MG TAB,2.0,143.2,-15.44,0.2,0.13947001394700143,-10.782122905027935,9.999950000249997
SERC 16MG TAB,2.0,111.2,-1.38,0.2,0.17953321364452424,-1.2410071942446042,9.999950000249997
DERMOTRIM (CLOTRIMAZOLE) 10MG/G CREAM,2.0,157.5,87.5,0.2,0.12682308180088778,55.55555555555556,9.999950000249997
SILDIAZ 10MG/G 1% 20G,2.0,288.0,176.0,0.2,0.06939625260235949,61.111111111111114,9.999950000249997
CELEBREX 200MG CAP,2.0,104.64,-27.92,0.2,0.19076688286913393,-26.68195718654434,9.999950000249997
CENVERT (BETAHISTINE) 8MG,2.0,13.28,8.58,0.2,1.483679525222552,64.60843373493977,9.999950000249997
CETIREX (CETIRIZINE) 10MG/ML 10ML DROPS,2.0,69.3,35.8,0.2,0.28776978417266186,51.65945165945166,9.999950000249997
INDOPLAS 3CC SYRINGE,2.0,11.2,11.2,0.2,1.754385964912281,100.0,9.999950000249997
SWICH (CEFPODOXIME PROXETIL) 200MG TAB,2.0,78.58,-15.16,0.2,0.2538715410002539,-19.292440824637314,9.999950000249997
DRAPOLENE CREAM 55G,2.0,556.78,507.22,0.2,0.03590793206219254,91.0988182046769,9.999950000249997
FUNGINIL-K (KETOCONAZOLE) 20MG/G 15G,2.0,147.86,51.86,0.2,0.135080372821829,35.073718382253475,9.999950000249997
ROBITUSSIN EXPECTORANT (GUAIFENESIN) 60ML,2.0,157.6,-22.23,0.2,0.1267427122940431,-14.105329949238579,9.999950000249997
EXEL (CEFALEXIN) 250MG SUSP 60ML,2.0,99.0,55.0,0.2,0.20161290322580644,55.55555555555556,9.999950000249997
MAXIVENT 200MG TAB,2.0,25.2,25.2,0.2,0.7874015748031498,100.0,9.999950000249997
FOLEY CATH 14,2.0,78.58,8.58,0.2,0.2538715410002539,10.918808857215577,9.999950000249997
RM METOPROLOL 100MG TAB,2.0,7.2,0.82,0.2,2.7027027027027026,11.388888888888888,9.999950000249997
BIODOL (PARACETAMOL) 250MG/5ML SUSP 60ML,1.0,27.0,11.5,0.1,0.36900369003690037,42.592592592592595,9.99990000099999
VENTOBROX (GUAIFENESIN + SALBUTAMOL) SYR 60ML,1.0,20.09,7.09,0.1,0.49529470034670625,35.29118964659034,9.99990000099999
ALAXAN FR 5+1,1.0,38.25,-1.77,0.1,0.2607561929595828,-4.627450980392156,9.99990000099999
LEUKOPLAST 10CMX5M 4S,1.0,602.68,102.68,0.1,0.016589800590596903,17.037233689520146,9.99990000099999
BEAR BRAND FORTIFIED 33G,1.0,13.5,4.18,0.1,0.7352941176470589,30.96296296296296,9.99990000099999
OMRON HEM-7156T-A BP,1.0,4969.44,2691.44,0.1,0.0020122586798778158,54.15982484948003,9.99990000099999
NEBULIZER (SESEMED,1.0,945.0,295.0,0.1,0.010580890911014709,31.216931216931215,9.99990000099999
VALERI (BETAMETHASONE) 1MG/G (0.1%W/W) TOPICAL CREAM,1.0,85.5,50.5,0.1,0.11682242990654207,59.06432748538012,9.99990000099999
OXYGEN REGULATOR (PROHEALTH,1.0,1889.99,1889.99,0.1,0.005290753350369559,100.0,9.99990000099999
CEASCOL (CARBOCISTEINE) 250MG SYR 60ML,1.0,28.8,11.05,0.1,0.34602076124567477,38.36805555555556,9.99990000099999
TOBRASON (TOBRA + DEXA ) 3MG/ML EYE DROPS,1.0,213.75,118.75,0.1,0.04676174888940847,55.55555555555556,9.99990000099999
PLURADEC ( GUAIFENESIN 100MG + PPA 6.6MG + CPM) 2MG PER 5ML 120ML,1.0,73.8,26.22,0.1,0.13531799729364008,35.52845528455285,9.99990000099999
PLURADEC ( GUAIFENESIN 100MG + PPA 6.6MG + CPM) 2MG PER 5ML,1.0,100.35,53.35,0.1,0.09955201592832257,53.16392625809666,9.99990000099999
TRUST PILLS,1.0,49.5,4.03,0.1,0.20161290322580644,8.141414141414142,9.99990000099999
KURT 10MG/G(1%W/W) TOPICAL CREAM,1.0,151.2,151.2,0.1,0.06609385327164574,100.0,9.99990000099999
BP SET BLUE CROSS W/STET,1.0,810.0,360.0,0.1,0.012344155042587335,44.44444444444444,9.99990000099999
COLDREX-PPA (PARA+PHENYL+CHLORPHEN) 125MG/12.5MG/1MG PER 5ML 60ML SYR,1.0,30.34,10.59,0.1,0.328515111695138,34.90441661173369,9.99990000099999
CETIREX (CETIRIZINE) 5MG/5ML SYRUP 60ML,1.0,59.85,37.73,0.1,0.16680567139282734,63.04093567251461,9.99990000099999
CELSUS POLYMYXIN B SULFATE+NEOMYCIN EYE DROPS,1.0,237.6,17.6,0.1,0.04206983592763989,7.407407407407408,9.99990000099999
MDBROX (AMBROXOL) 15MG SYR 60ML,1.0,24.75,13.75,0.1,0.4024144869215292,55.55555555555556,9.99990000099999
INFAMIX (MEFENAMIC ACID) 50MG 60ML SUSP,1.0,29.25,14.25,0.1,0.34071550255536626,48.717948717948715,9.99990000099999
CEFUROX (CEFUROXIME) 250MG/5ML 50ML,1.0,180.0,100.0,0.1,0.055524708495280406,55.55555555555556,9.99990000099999
CETAPHIL MOISTURIZING LOTION 591ML,1.0,764.1,-34.9,0.1,0.013085579691180318,-4.56746499149326,9.99990000099999
SYMDEX D 60ML SYR,1.0,49.05,18.05,0.1,0.20345879959308244,36.799184505606526,9.99990000099999
CLOVIMED (CO-AMOXICLAV) 400MG/57MG SUSP,1.0,240.48,73.48,0.1,0.04156621498046388,30.555555555555557,9.99990000099999
DIGITAL THERMOMETER (INDOPLAS,1.0,93.6,28.6,0.1,0.1067235859124867,30.555555555555557,9.99990000099999
DESOTAP (PHENYLPROPANOLAMINE HCL) 12.5MG/5ML 60ML SYR,1.0,29.25,16.25,0.1,0.34071550255536626,55.55555555555556,9.99990000099999
DESOTAP (PHENYLPROPANOLAMINE HYDROCHLORIDE) 12.5MG/5ML 60ML SYRUP,1.0,29.25,16.25,0.1,0.34071550255536626,55.55555555555556,9.99990000099999
HEXIN (BROMHEXINE) 4MG/5 ML STRAW 60ML SYRUP,1.0,33.75,18.75,0.1,0.29542097488921715,55.55555555555556,9.99990000099999
CLOVIMED (CO-AMOXICLAV) 250MG/62.50MG SUSP 60ML,1.0,175.95,60.95,0.1,0.05680204487361546,34.640522875817,9.99990000099999
CLORMED (CEFACLOR) 250MG/5ML 60ML,1.0,216.0,120.0,0.1,0.04627487274409996,55.55555555555556,9.99990000099999
COMPRESSION STOCKING MIDTHIGH S,1.0,1800.0,550.0,0.1,0.0055552469307260715,30.555555555555557,9.99990000099999
ECZACORT 1% 10G (HYDROCORTISONE) CRM,1.0,339.08,25.22,0.1,0.029482870452267232,7.437772796980063,9.99990000099999
ELBOW SUPPORT 702 S,1.0,680.4,260.4,0.1,0.014695077149155033,38.2716049382716,9.99990000099999
ELBOW SUPPORT 953 S,1.0,567.0,217.0,0.1,0.01763357432551578,38.2716049382716,9.99990000099999
MILO CEREAL WHEAT BALLS 20G,1.0,18.0,4.36,0.1,0.5524861878453038,24.22222222222222,9.99990000099999
MEDICOL ADVANCE 400MG CAP 4+1 SET,1.0,41.4,-0.11,0.1,0.24096385542168677,-0.26570048309178745,9.99990000099999
MAGIC CREAMS (CHEESE CREAM) 280G,1.0,8.04,2.5,0.1,1.2285012285012287,31.09452736318408,9.99990000099999
SALBPRESS (SALBUTAMOL) 100MCG/ ACTUATION 200DOSES,1.0,162.0,162.0,0.1,0.061690314620604564,100.0,9.99990000099999
SAPHCORBIC-100 (ASCORBIC ACID) 120ML,1.0,40.5,16.98,0.1,0.24630541871921183,41.92592592592593,9.99990000099999
MAGIC CREAM CHOCOLATE 28G,1.0,8.04,3.42,0.1,1.2285012285012287,42.53731343283583,9.99990000099999
BREZU (PROCATEROL) 5MCG/ML 60ML SYR,8.0,1547.3600000000001,-280.0,0.8400000000000001,0.05425655600051673,-18.095336573260262,9.52379818595454
WHEELCHAIR BLACK ECONO,18.0,66298.6,15048.6,2.0,0.003016563952664078,22.698216855257876,8.99999550000225
ASFRENON-GF (SALBUTAMOL GUAIFENESIN) 1MG/50MG PER 5ML SYRUP 60ML,12.0,1101.6000000000001,-92.28,1.4000000000000001,0.1269265639165911,-8.376906318082787,8.571422448983965
EPORIFE ( EPOETIN ALFA ) 400IU/ML SOLUTION,165.0,73337.0,7337.0,19.41,0.026459855382781138,10.004499775011249,8.500772359568657
NATRAVOX (CO-AMOXICLAV) 457MG/5ML 70ML,7.0,2167.63,51.33000000000001,0.8400000000000001,0.03873698967474763,2.368024063147309,8.333323412710222
PARTNERS GAUZE BANDAGE 3X10YARDS,5.0,89.28999999999999,89.28999999999999,0.6000000000000001,0.6674824785849374,100.0,8.333319444467591
EMICOX (CELECOXIB) 400MG TAB 100&#039;S,3.0,24.0,12.3,0.36,1.477832512315271,51.25000000000001,8.333310185249486
SANICARE COTTON BUDS 200 STEM,2.0,34.32,4.74,0.24000000000000002,0.6944444444444445,13.811188811188813,8.333298611255787
SANICARE CLEANSING WIPES - ALOE 15 SHEETS,2.0,60.72,5.6,0.24000000000000002,0.39370078740157477,9.22266139657444,8.333298611255787
NASOFLO NASAL SPRAY 50MCG,2.0,1477.76,7.52000000000001,0.24000000000000002,0.016238159675236806,0.5088783022953667,8.333298611255787
WILKINS DISTILLED 1L,2.0,50.230000000000004,3.57,0.24000000000000002,0.47553001783237564,7.107306390603224,8.333298611255787
MEDICORE INHALER SPACER,2.0,985.6,615.6,0.24000000000000002,0.024344721252941657,62.45941558441559,8.333298611255787
DOLAN FP FORTE 200MG 60ML,2.0,266.64,-8.76,0.24000000000000002,0.08992805755395684,-3.2853285328532857,8.333298611255787
LE MINERALE 1.5ML,2.0,52.8,13.2,0.24000000000000002,0.4524886877828055,25.0,8.333298611255787
ASFRENON-GF 1MG/50MG/5ML 120ML BOT,18.0,2667.6,-132.48,2.2,0.08240317626788525,-4.966261808367071,8.181814462811607
ENERVON (MULTIVITAMINS) 30s TAB,2.0,358.75,-11.37,0.25,0.06963788300835655,-3.1693379790940766,7.999968000128001
INSUGET 70/30 INJECTION VIAL -VEX,2.0,1019.04,419.04,0.25,0.024526876551324947,41.12105511069242,7.999968000128001
SANICARE BATHROOM TISSUE 1&#039;S,2.0,31.58,0.8199999999999998,0.25,0.7854225573358468,2.5965801139961995,7.999968000128001
STREPSILS HONEY LEMON 8s,2.0,123.38,0.1999999999999993,0.25,0.20221629054436624,0.16210082671421566,7.999968000128001
NASAL OXYGEN CANNULA ADULT (SURE-GUARD,2.0,57.69,21.689999999999998,0.25,0.4314808422506041,37.597503900156006,7.999968000128001
SOLMUX FORTE 60ML SUSP,2.0,236.25,-9.870000000000001,0.25,0.10570824524312897,-4.177777777777778,7.999968000128001
AZEMAX (AZITHROMYCIN) 200MG/5ML 22.5ML SUSP,11.0,4216.0,-107.22,1.4000000000000001,0.03319580784369518,-2.5431688804554082,7.857137244901968
TOCOVID VANILLA POWDER DRINK 850G,16.0,18522.0,2842.0,2.04,0.011012716448463725,15.343915343915343,7.84313341022872
WHEELCHAIR STANDARD CHROMED,11.0,52504.6,14537.93,1.4500000000000002,0.0027615865219341395,27.688869165749285,7.586201664688507
BACTIV (CO-AMOXICLAV) 457MG/5ML 70ML,9.0,2675.2,-300.36,1.2000000000000002,0.04483634733223735,-11.22757177033493,7.499993750005208
DOCOR 250 (HYDROCORTISONE SODIUM SUCCINATE) 250MG/ML VIAL,9.0,2520.0,1873.0,1.2000000000000002,0.04759638267491671,74.32539682539682,7.499993750005208
PILLPRO COMPACT ORGANIZER,3.0,502.92,226.59,0.4,0.07947230390209013,45.0548795036984,7.499981250046875
PONSTAN SF 500MG (MEFENAMIC ACID) CAP,3.0,85.49000000000001,-23.28,0.4,0.4657119571544999,-27.231255117557605,7.499981250046875
VICKS VAPORUB 5G,3.0,83.57,-7.6,0.4,0.4763606049779684,-9.09417254995812,7.499981250046875
CEXIM (CEFIXIME) 100MG/5ML 60ML SUSP,3.0,1276.8000000000002,-43.2,0.4,0.03131850923896022,-3.3834586466165413,7.499981250046875
CANDIBEC 10MG/G/250MCG2G CREAM,3.0,1222.8000000000002,130.89000000000001,0.4,0.032701111837802485,10.704121687929343,7.499981250046875
SURE-GUARD URINE BAG 2L,3.0,81.0,30.0,0.4,0.4914004914004914,37.03703703703704,7.499981250046875
CERES POVIDONE IODINE 30ML,3.0,110.91,110.91,0.4,0.3593567514149672,100.0,7.499981250046875
FERN C PLUS (ASCORBIC ACID + ZINC) 10S 500MG CAP,3.0,169.29,-48.66,0.4,0.23572396723436856,-28.743576111997164,7.499981250046875
WEPOX 4000IU/ML SYR 1ML,10.0,6000.0,-500.0,1.4000000000000001,0.023327890158962913,-8.333333333333332,7.142852040819971
MUPIDERM (MUPIROCIN) 2% OINT 5G,5.0,666.25,341.25,0.7000000000000001,0.10495539395756805,51.21951219512195,7.142846938790086
SUCTION MACHINE PROHEALTH,5.0,22925.7,6685.7,0.7000000000000001,0.003053248656570591,29.16246832157797,7.142846938790086
ANEROID SPHYGMO W/ STET (BLUE CROSS,1.0,774.0,324.0,0.14,0.01808458418373938,41.86046511627907,7.142806122813408
DYPOTIN (EPOETIN ALFA) 4000IU/ML IV/SC,7.0,3080.0,-3920.0,1.0,0.03245699448231094,-127.27272727272727,6.9999930000070005
RECLINING WHEELCHAIR W/O COMMODE,5.0,44735.97,11235.970000000001,0.75,0.00167647516402633,25.116187264968215,6.666657777789629
CETIREX (CETIRIZINE) 5MG/5ML 60ML SYR,4.0,198.01,122.64,0.6000000000000001,0.30209959216555066,61.93626584515934,6.6666555555740725
LILAC SYRUP 120ML,4.0,1109.6,-72.19999999999999,0.6000000000000001,0.05404431633939833,-6.506849315068493,6.6666555555740725
SALBUMIN (SALBUTAMOL SULFATE) 100MCG/ACTUATION,4.0,720.0,360.0,0.6000000000000001,0.08326394671107412,50.0,6.6666555555740725
APPEVIT 60ML SYRUP,4.0,616.0,-46.5,0.6000000000000001,0.09730781706130394,-7.5487012987013,6.6666555555740725
POVEDTA (INSULIN GLARGNE) 100UNITS/ML,4.0,3211.25,3211.25,0.6000000000000001,0.018680822578887563,100.0,6.6666555555740725
EYE MO BLUE,4.0,323.1,-33.96,0.6000000000000001,0.18535681186283595,-10.510677808727948,6.6666555555740725
GLOMED LATEX GLOVES LARGE,3.0,865.1600000000001,-78.41,0.45,0.05198646041519853,-9.063063479587589,6.666651851884774
OMRON-HEM7121J,2.0,5756.0,1442.95,0.30000000000000004,0.005211681114604868,25.068624044475328,6.666644444518518
ALLECUR (CETIRIZINE) 5MG/5MML 60ML SYR,2.0,54.89,16.64,0.30000000000000004,0.5435767349157458,30.315175806157768,6.666644444518518
COMPRESSION STOCKING MIDTHIGH M,2.0,3400.0,900.0,0.30000000000000004,0.00882275093374114,26.47058823529412,6.666644444518518
COMPRESSION STOCKING MIDTHIGH L,2.0,3464.0,964.0,0.30000000000000004,0.008659758104090294,27.829099307159353,6.666644444518518
CASINO 150ML,2.0,61.63,1.45,0.30000000000000004,0.4844178911674472,2.3527502839526204,6.666644444518518
REZPIRA (SALMETEROL XINAFOATE FLUTICASONE PROPIONATE) 25MCG/250MCG,9.0,3776.4,401.40000000000003,1.4000000000000001,0.03705860553761449,10.629170638703528,6.428566836737973
RETAPROBAN (MUPIROCIN) 5G OINTMENT,10.0,1244.28,887.1800000000001,1.6,0.12842328314123352,71.30067187449771,6.249996093752442
NASOCLEAR (SODIUM CHLORIDE0 0.65% SALINE SOLUTION,5.0,367.20000000000005,-47.85,0.8,0.21739130434782605,-13.031045751633986,6.249992187509765
QUADCANE SMALL,5.0,2468.5699999999997,628.5699999999999,0.8,0.03239692715145969,25.462919828078608,6.249992187509765
BAROZIN (MUPIROCIN) 5G,5.0,650.0,432.5,0.8,0.12292562999385373,66.53846153846153,6.249992187509765
PROHEALTHCARE AUTOMATIC BLOOD PRESSURE MONITOR VM600,4.0,4032.0,1512.0,0.64,0.01587049674654817,37.5,6.249990234390259
MUPIROW (MUPIROCIN) 20MG/G OINTMENT 5G,8.0,1014.46,630.46,1.3,0.12798298810742698,62.1473493287069,6.153841420121985
PARTNERS GLUCOSE STRIPS 25&#039;S CBPC-73,30.0,9685.71,4472.27,4.9,0.05056441235381468,46.17389948697618,6.122447730112707
KETSOKANT (KETOKONAZOLE) 20MG/G 15G CREAM,2.0,125.18,53.5,0.33,0.26292725679228746,42.73845662246365,6.0605876951888025
SINGLE CANE,3.0,880.0,220.0,0.5,0.05678591709256105,25.0,5.999988000024
OXYGEN TANK 15LBS,8.0,45145.6,720.5999999999999,1.35,0.0029902352207624217,1.5961688403742555,5.9259215363544175
PROHEALTH PULSE OXIMETER,12.0,11104.93,2554.9300000000003,2.0500000000000003,0.018456862261388787,23.007168888052426,5.853655681143569
ACUFLAM SPRAY (DICLOFENAC SODIUM) 60ML,8.0,3731.2,-84.8,1.4000000000000001,0.03750736751861973,-2.272727272727273,5.714281632655976
WHEELCHAIR STANDARD ECONO-CHROMED,6.0,25120.0,5320.0,1.05,0.004179761594360109,21.17834394904459,5.714280272114027
"CRUTCHES SMALL 5&#039;2""-5&#039;6""",4.0,3696.0,1496.0,0.7000000000000001,0.018935807612194662,40.476190476190474,5.714277551032069
RAPIDAX OTIC SOLUTION 5ML,4.0,625.72,257.72,0.7000000000000001,0.1117461128316465,41.18775171003005,5.714277551032069
BAXTEL BP APP W/ STETHOSCOPE,5.0,10892.56,2342.56,0.8800000000000001,0.008078256271664417,21.50605550944865,5.681811725213947
MUPICIN OINTMENT 5G,9.0,2161.76,-317.40000000000003,1.6,0.07395902669920863,-14.682480941455111,5.624996484377197
ROLLATOR SUREGUARD,3.0,13776.0,2856.0,0.54,0.003919706980127086,20.73170731707317,5.555545267508763
AIRCARE OXYGEN REGULATOR,11.0,11609.92,1337.69,2.0,0.01722368049383737,11.521957084975607,5.499997250001375
FORTRA (BUDESONIDE+FORMETROL FUMARATE DIHYDRATE) 200MCG/6MCG CANISTER,12.0,5808.0,-301.79,2.2,0.03786444528587656,-5.196108815426998,5.454542975207738
SILDIAZ (SILVER SULFADIAZINE) 10MG/G 1% 20G,6.0,882.0,546.0,1.1,0.12456120484656324,61.904761904761905,5.454540495872276
WALKER W/O WHEELS,7.0,10265.69,3165.69,1.3,0.012661938893482902,30.83757643178393,5.384611242606737
PURE PROTECT NATURAL SANITIZER 70% 500ML,40.0,3220.0,-2235.15,7.5,0.23237800154918667,-69.41459627329193,5.333332622222317
WHEELCHAIR SUREGUARD,8.0,36725.0,8325.0,1.5,0.004084244346725116,22.668481960517358,5.333329777780149
HOSPITAL BED 2-CRANKS MANUAL,20.0,305871.06,107463.06,3.8000000000000003,0.0012423381248135269,35.13345133076663,5.263156509695655
MUPISAPH (MUPIROCIN) 20MG/G 5G OINMENT,22.0,2834.54,1837.8,4.2,0.14795296504787336,64.83591693890367,5.238093990930002
RECLINING WHEELCHAIR WITH COMMODE,11.0,99454.86,23054.86,2.1,0.0021114661055395218,23.18123015808378,5.2380927437653595
PARTNERS BLOOD GLUCOMETER CBPC-73,13.0,8956.28,3873.2799999999997,2.5,0.027905585358720716,43.246526459646184,5.199997920000832
PROHEALTH NEBULIZER VMNB03,9.0,10282.43,4027.4300000000003,1.7400000000000002,0.016919206897591153,39.16807602872084,5.1724108204535515
COMMODE CHAIR W/O WHEELS,20.0,50422.8,-21745.2,3.9000000000000004,0.0077339980605512565,-43.12572883695471,5.128203813281073
VAXIRAB 2.5 IU 1ML,96.0,144384.0,1344.1599999999999,19.200000000000003,0.013296104241457255,0.9309618794326241,4.9999997395833455
SUPRACID (SODIUM BICARBONATE) 650MG,25.0,3143.7400000000002,-74.21,5.0,0.15879367620063897,-2.360564168792584,4.9999990000002
SUPRACID 650MG 100s BOTL,18.0,2688.0,26.340000000000014,3.6,0.13374944271065536,0.9799107142857147,4.999998611111496
SUPRACID 650MG,14.0,1360.98,-216.56,2.8000000000000003,0.20531170716684513,-15.912063366103837,4.999998214286351
UH FERSULFATE IRON 65MG TAB,14.0,2056.1,43.13999999999999,2.8000000000000003,0.13599494875904608,2.098146977287097,4.999998214286351
FORTRA 200MCG/6MCG CANISTER,8.0,3948.8,-124.4,1.6,0.04050222762251924,-3.1503241491085903,4.999996875001953
EYE MO MOISTURIZING BLUE 7.5ML,8.0,640.34,-85.67,1.6,0.24924447767704144,-13.378829996564326,4.999996875001953
HYDROCORTIBAS 100MG IV/IM,7.0,407.05,175.76999999999998,1.4000000000000001,0.34275921165381323,43.18142734307824,4.999996428573979
CELSUS TIMOLOL MALEATE .05% 5ML EYE DROPS,6.0,2006.3999999999999,182.39999999999998,1.2000000000000002,0.059772863120143474,9.09090909090909,4.999995833336805
MOVELAX 3.3MG/5ML 120ML,6.0,1808.56,-256.25,1.2000000000000002,0.0663071346476881,-14.168730924050074,4.999995833336805
COMMODE CHAIR WITH WHEELS,6.0,17033.12,3833.12,1.2000000000000002,0.007044601721700662,22.503921771231578,4.999995833336805
